Experiment_number,Participant_num,Female_0_Male_1,Task,tanned_fair_skin_face,face_number,H,S,V,R,G,B,L*,a*,b*,cold_hue_>90<270_chosen_1,time_ms
Experiment_1,72,0,hue vs brightness,fair,4,7,1,0.68,173,20,0,36.71438141,57.14291026,50.57198853,0,11509
Experiment_1,72,0,hue vs brightness,tanned,9,198,1,0.42,0,74,107,29.30903085,-6.67729577,-24.69313427,1,46898
Experiment_1,72,0,hue vs brightness,fair,1,270,1,0.72,91,0,183,28.49342087,64.91602637,-72.49502776,0,24057
Experiment_1,72,0,hue vs brightness,tanned,12,54,1,0.88,224,201,0,80.52738388,-8.107344109,81.28312998,0,10531
Experiment_1,72,0,hue vs brightness,fair,2,211,1,0.62,0,76,158,33.21624662,13.67926958,-49.97462595,1,7958
Experiment_1,72,0,hue vs brightness,tanned,10,321,1,0.59,150,0,97,32.58437219,59.18746747,-11.99183973,0,8832
Experiment_1,72,0,hue vs brightness,fair,6,349,1,0.45,114,0,21,22.41392495,44.74972484,23.82965483,0,6948
Experiment_1,72,0,hue vs saturation,fair,3,87,0.23,1,228,255,196,96.82010055,-18.73886393,25.35349926,0,51096
Experiment_1,72,0,hue vs saturation,fair,5,247,0.65,1,108,89,255,48.94927387,51.97160917,-80.14961923,1,12325
Experiment_1,72,0,hue vs saturation,fair,6,59,0.44,1,255,253,142,97.41541478,-14.33246031,53.08519027,0,9051
Experiment_1,72,0,hue vs saturation,fair,2,317,0.57,1,255,109,213,67.27806182,66.8861063,-26.52737508,0,4835
Experiment_1,72,0,hue vs saturation,fair,4,133,0.21,1,201,255,213,95.47233023,-24.99139336,14.55523846,1,10851
Experiment_1,72,0,hue vs saturation,fair,1,263,0.9,1,113,25,255,40.28884966,78.61951082,-94.38513172,1,10342
Experiment_1,72,0,hue vs saturation,tanned,9,230,0.48,1,132,153,255,65.67697426,19.352878,-53.12414588,1,16566
Experiment_1,72,0,hue vs saturation,tanned,11,11,0.37,1,255,177,160,79.18065627,26.39693744,20.17131273,0,8590
Experiment_1,72,0,hue vs saturation,tanned,7,51,0.65,1,255,230,89,91.04160121,-6.989820606,69.26269077,0,4790
Experiment_1,72,0,hue vs saturation,tanned,8,203,0.81,1,48,175,255,68.39360194,-6.75752657,-49.04046806,1,3634
Experiment_1,72,0,hue vs saturation,tanned,10,331,0.65,1,255,89,169,62.734338,69.49798484,-8.477573124,0,3834
Experiment_1,72,0,hue vs saturation,tanned,12,272,0.24,1,226,193,255,82.66213757,22.98209344,-26.1441482,0,4117
Experiment_1,73,0,hue vs brightness,tanned,10,33,1,0.84,214,117,0,58.99165156,32.01900898,66.20345515,0,34488
Experiment_1,73,0,hue vs brightness,tanned,8,206,1,0.34,0,49,86,19.50941407,0.959427386,-26.57485428,1,10937
Experiment_1,73,0,hue vs brightness,tanned,12,196,1,0.02,0,3,5,0.687243285,-0.506234205,-1.033635402,1,5807
Experiment_1,73,0,hue vs brightness,fair,1,198,1,0.83,0,148,211,57.92578714,-10.04133521,-41.32829619,1,17165
Experiment_1,73,0,hue vs brightness,fair,3,190,1,0.67,0,142,170,54.28945027,-21.65319776,-23.74065876,1,11842
Experiment_1,73,0,hue vs brightness,tanned,9,284,1,0.44,82,0,112,19.89789073,48.72872724,-42.67889105,0,5453
Experiment_1,73,0,hue vs brightness,fair,2,173,1,0.44,0,112,99,41.98328108,-30.38339672,-0.469136026,1,5098
Experiment_1,73,0,hue vs brightness,fair,4,238,1,0.49,0,4,124,12.8730462,44.72074227,-62.31797542,1,3370
Experiment_1,73,0,hue vs brightness,fair,5,178,1,0.11,0,28,27,8.214812877,-10.29435448,-2.511751222,1,3174
Experiment_1,73,0,hue vs brightness,fair,6,348,1,0.69,175,0,35,36.43345426,61.0328671,34.13270365,0,8539
Experiment_1,73,0,hue vs brightness,tanned,11,209,1,0.67,0,88,170,37.62931722,10.60689763,-50.02081767,1,16644
Experiment_1,73,0,hue vs brightness,tanned,7,310,1,0.85,216,0,180,49.36755261,81.86339175,-35.94873232,0,6218
Experiment_1,73,0,hue vs saturation,fair,2,223,0.57,1,109,150,255,63.57683569,16.27418832,-56.54184372,1,11440
Experiment_1,73,0,hue vs saturation,tanned,11,309,0.57,1,255,109,233,68.07988164,69.85413641,-36.40624881,0,2425
Experiment_1,73,0,hue vs saturation,fair,4,244,0.68,1,93,81,255,46.22031468,54.3177843,-84.66335924,1,2767
Experiment_1,73,0,hue vs saturation,fair,5,157,0.67,1,84,255,189,90.35793633,-58.61096975,18.98905306,1,9918
Experiment_1,73,0,hue vs saturation,fair,1,186,0.87,1,33,232,255,84.61576756,-36.80968888,-23.92874705,1,4833
Experiment_1,73,0,hue vs saturation,fair,6,216,0.54,1,117,172,255,69.82909303,5.173812446,-46.6261592,1,2183
Experiment_1,73,0,hue vs saturation,tanned,12,292,0.63,1,233,94,255,63.79409273,74.36881085,-55.49701596,0,3149
Experiment_1,73,0,hue vs saturation,tanned,8,213,0.58,1,107,173,255,69.63512032,2.609496768,-46.96325926,1,10989
Experiment_1,73,0,hue vs saturation,tanned,7,320,0.59,1,255,104,204,66.1517296,67.76484649,-23.20997024,0,8467
Experiment_1,73,0,hue vs saturation,tanned,10,127,0.4,1,153,255,164,92.11951526,-47.87206076,34.38761287,1,7872
Experiment_1,73,0,hue vs saturation,tanned,9,271,0.85,1,150,38,255,45.75756995,79.1604502,-85.21330532,0,4908
Experiment_1,73,0,hue vs saturation,fair,3,138,0.48,1,132,255,169,91.36539406,-52.70032085,30.73341813,1,6925
Experiment_1,74,0,hue vs brightness,tanned,8,224,1,0.6,0,40,153,23.05866034,36.20283315,-63.56242334,1,1893
Experiment_1,74,0,hue vs brightness,fair,5,273,1,0.46,64,0,117,17.34052837,47.61516314,-50.22598098,0,9278
Experiment_1,74,0,hue vs brightness,tanned,10,120,1,0.33,0,84,0,30.25611917,-38.42954327,37.0903017,1,7569
Experiment_1,74,0,hue vs brightness,fair,4,205,1,0.49,0,72,124,29.63831555,1.875322688,-34.87057046,1,8549
Experiment_1,74,0,hue vs brightness,tanned,11,9,1,0.75,191,28,0,41.06772648,60.55284263,54.5889135,0,5960
Experiment_1,74,0,hue vs brightness,tanned,9,355,1,0.56,142,0,11,28.83741923,51.98003788,37.70267932,0,8120
Experiment_1,74,0,hue vs brightness,fair,6,353,1,0.18,45,0,5,5.138337715,22.31185536,6.071511493,0,2678
Experiment_1,74,0,hue vs brightness,fair,1,213,1,0.88,0,100,224,44.93624099,24.53792928,-69.47777406,1,7575
Experiment_1,74,0,hue vs brightness,tanned,7,178,1,0.47,0,119,115,44.84544093,-28.67616096,-5.855916357,1,8048
Experiment_1,74,0,hue vs brightness,fair,2,84,1,0.28,42,71,0,26.7311099,-22.59907299,34.70594842,0,6877
Experiment_1,74,0,hue vs brightness,tanned,12,182,1,0.43,0,105,109,39.92740856,-23.67488769,-9.593733077,1,5669
Experiment_1,74,0,hue vs brightness,fair,3,298,1,0.35,86,0,89,18.79872124,45.03814056,-29.24913708,0,4176
Experiment_1,74,0,hue vs saturation,tanned,9,210,0.88,1,30,142,255,58.82781457,11.17934695,-64.28432692,1,12666
Experiment_1,74,0,hue vs saturation,tanned,11,64,0.79,1,241,255,53,96.19461736,-26.37738627,85.7413112,0,8755
Experiment_1,74,0,hue vs saturation,fair,6,267,0.92,1,125,20,255,41.34343757,80.5273646,-92.59668138,1,8007
Experiment_1,74,0,hue vs saturation,fair,5,217,0.67,1,84,149,255,62.16825658,12.53915014,-58.85486783,1,5914
Experiment_1,74,0,hue vs saturation,tanned,10,31,0.76,1,255,161,61,74.24516677,27.23177316,63.55008298,0,7998
Experiment_1,74,0,hue vs saturation,tanned,12,215,0.96,1,10,112,255,50.53813819,29.0925614,-77.71294272,1,3638
Experiment_1,74,0,hue vs saturation,fair,3,266,0.94,1,119,15,255,40.38330115,80.8285472,-94.20784543,1,2374
Experiment_1,74,0,hue vs saturation,fair,4,207,0.07,1,237,246,255,96.46604021,-1.292976742,-5.347393655,1,5077
Experiment_1,74,0,hue vs saturation,tanned,7,91,0.85,1,143,255,38,90.55105956,-62.66095165,82.06546802,1,4855
Experiment_1,74,0,hue vs saturation,fair,1,252,0.8,1,91,50,255,40.77623678,69.11645776,-93.64335053,1,3699
Experiment_1,74,0,hue vs saturation,tanned,8,118,0.92,1,28,255,20,87.88061565,-84.7787761,81.62403774,1,6111
Experiment_1,74,0,hue vs saturation,fair,2,271,0.97,1,135,7,255,42.03532664,83.00570897,-91.41294931,0,5602
Experiment_1,75,0,hue vs saturation,fair,4,38,0.5,1,255,208,127,85.95845101,6.895431155,46.19869414,0,46314
Experiment_1,75,0,hue vs saturation,tanned,12,275,0.58,1,193,107,255,60.84586569,59.32981343,-60.49794035,0,55460
Experiment_1,75,0,hue vs saturation,tanned,11,198,0.54,1,117,213,255,81.06593186,-16.9780035,-29.18213625,1,39448
Experiment_1,75,0,hue vs saturation,tanned,9,5,0.69,1,255,93,79,61.35384694,60.74413609,41.17160275,0,25527
Experiment_1,75,0,hue vs saturation,fair,6,195,0.59,1,104,217,255,81.72323807,-21.47387663,-28.21570442,1,52544
Experiment_1,75,0,hue vs saturation,tanned,7,38,0.74,1,255,185,66,79.81332139,14.90804233,66.98833982,0,42050
Experiment_1,75,0,hue vs saturation,fair,5,212,0.65,1,89,166,255,66.98814857,3.405059268,-51.18578091,1,41270
Experiment_1,75,0,hue vs saturation,fair,2,5,0.75,1,255,79,63,59.16898217,65.50067654,47.30309755,0,27470
Experiment_1,75,0,hue vs saturation,fair,1,224,0.46,1,137,168,255,69.85498724,11.88595819,-46.51004039,1,41167
Experiment_1,75,0,hue vs saturation,tanned,8,356,0.48,1,255,132,140,69.22379662,47.345915,17.36598751,0,45060
Experiment_1,75,0,hue vs saturation,tanned,10,40,0.67,1,255,198,84,83.06647789,9.019164358,62.9242534,0,29697
Experiment_1,75,0,hue vs saturation,fair,3,210,0.6,1,102,178,255,70.79195393,-1.134500262,-45.16141535,1,31500
Experiment_1,75,0,hue vs brightness,tanned,11,349,1,0.3,76,0,14,13.03525674,33.90504671,14.50912763,0,22458
Experiment_1,75,0,hue vs brightness,fair,5,177,1,0.38,0,96,92,36.24950168,-24.86731876,-4.636064842,1,13648
Experiment_1,75,0,hue vs brightness,fair,3,183,1,0.39,0,94,99,35.80318257,-21.4239024,-9.653329069,1,18725
Experiment_1,75,0,hue vs brightness,fair,2,190,1,0.59,0,125,150,48.09485338,-19.72595079,-21.67432568,1,33378
Experiment_1,75,0,hue vs brightness,tanned,12,26,1,0.66,168,72,0,42.70224994,36.56069762,52.96761685,0,11444
Experiment_1,75,0,hue vs brightness,tanned,7,302,1,0.39,99,0,96,21.93416507,48.6071674,-28.74656523,0,13636
Experiment_1,75,0,hue vs brightness,tanned,8,326,1,0.36,91,0,52,17.79186446,40.86736626,-5.122557183,0,27475
Experiment_1,75,0,hue vs brightness,fair,6,174,1,0.62,0,158,142,58.421104,-38.46494447,-1.520070034,1,29922
Experiment_1,75,0,hue vs brightness,tanned,10,330,1,0.34,86,0,43,16.26978147,38.70477814,-1.023029993,0,33402
Experiment_1,75,0,hue vs brightness,fair,4,178,1,0.58,0,147,142,54.88689215,-33.4600841,-6.739231279,1,31101
Experiment_1,75,0,hue vs brightness,fair,1,170,1,0.54,0,137,114,50.81125396,-37.26581079,3.477017175,1,44859
Experiment_1,75,0,hue vs brightness,tanned,9,310,1,0.55,140,0,116,31.43153862,59.40820435,-26.14001082,0,20517
Experiment_1,76,1,hue vs saturation,tanned,10,197,0.29,1,181,234,255,89.80796243,-12.12575753,-15.63514759,1,15350
Experiment_1,76,1,hue vs saturation,tanned,8,187,0.27,1,186,246,255,93.26369787,-16.74734163,-10.4441069,1,2349
Experiment_1,76,1,hue vs saturation,fair,2,137,0.32,1,173,255,196,93.61952217,-36.64555285,20.42857026,1,3247
Experiment_1,76,1,hue vs saturation,fair,5,254,0,1,255,255,255,100,0.0052605,-0.010408185,1,7194
Experiment_1,76,1,hue vs saturation,fair,1,195,0.04,1,244,252,255,98.4615972,-2.073938444,-2.355920784,1,4200
Experiment_1,76,1,hue vs saturation,tanned,11,210,0.13,1,221,238,255,93.33799095,-2.281172222,-10.1014858,1,3813
Experiment_1,76,1,hue vs saturation,tanned,9,7,0.08,1,255,236,234,94.81942784,6.09672544,3.277623096,0,3659
Experiment_1,76,1,hue vs saturation,tanned,12,60,0.02,1,255,255,249,99.85270695,-1.033215761,2.85016918,0,3287
Experiment_1,76,1,hue vs saturation,tanned,7,115,0.03,1,247,255,247,99.22519851,-4.029248028,2.892416354,1,2448
Experiment_1,76,1,hue vs saturation,fair,6,242,0.03,1,247,247,255,97.43649778,1.434633766,-3.835873317,1,7519
Experiment_1,76,1,hue vs saturation,fair,3,119,0.18,1,209,255,209,95.86335807,-23.10141081,17.22164997,1,10599
Experiment_1,76,1,hue vs saturation,fair,4,258,0.09,1,238,232,255,93.06273679,6.211020701,-10.37843554,1,2273
Experiment_1,76,1,hue vs brightness,tanned,11,219,1,0.16,0,14,40,4.22087747,3.928776277,-18.50819937,1,14316
Experiment_1,76,1,hue vs brightness,fair,4,13,1,0.16,40,8,0,5.643607264,14.86059857,8.730590411,0,5321
Experiment_1,76,1,hue vs brightness,fair,1,142,1,0.19,0,48,17,16.2773946,-24.07061333,15.40436837,1,3644
Experiment_1,76,1,hue vs brightness,tanned,7,203,1,0.26,0,40,66,15.01270688,-1.843732365,-20.1523434,1,4633
Experiment_1,76,1,hue vs brightness,tanned,10,46,1,0.32,81,62,0,27.28207905,2.223816695,36.55345867,0,2812
Experiment_1,76,1,hue vs brightness,fair,2,242,1,0.24,2,0,61,3.15996735,21.89885289,-35.78793996,1,2186
Experiment_1,76,1,hue vs brightness,tanned,9,232,1,0.24,0,8,61,4.612099855,18.06447476,-33.42756905,1,1505
Experiment_1,76,1,hue vs brightness,fair,3,242,1,0.24,2,0,61,3.15996735,21.89885289,-35.78793996,1,1124
Experiment_1,76,1,hue vs brightness,tanned,12,235,1,0.24,0,5,61,4.023833202,19.33631405,-34.38588611,1,1050
Experiment_1,76,1,hue vs brightness,tanned,8,224,1,0.27,0,18,68,7.677690632,16.26664423,-33.40493596,1,1830
Experiment_1,76,1,hue vs brightness,fair,5,286,1,0.23,44,0,58,7.59633362,31.62633802,-26.18992277,0,4135
Experiment_1,76,1,hue vs brightness,fair,6,119,1,0.24,1,61,0,21.3718112,-30.80804562,28.8833213,1,2527
Experiment_1,77,1,hue vs brightness,tanned,11,11,1,0.52,132,24,0,28.27090224,43.97287132,40.81588613,0,36265
Experiment_1,77,1,hue vs brightness,fair,3,352,1,0.65,165,0,22,34.10185264,58.162267,38.55755853,0,13091
Experiment_1,77,1,hue vs brightness,tanned,9,113,1,0.45,13,114,0,41.40651299,-46.34877806,46.08799506,1,12211
Experiment_1,77,1,hue vs brightness,tanned,8,203,1,0.58,0,91,147,37.09399409,-0.893050354,-37.10827066,1,8900
Experiment_1,77,1,hue vs brightness,fair,4,241,1,0.66,2,0,168,19.39162115,57.95641124,-78.82142477,1,6732
Experiment_1,77,1,hue vs brightness,fair,2,37,1,0.73,186,114,0,54.52607487,21.69055526,61.50429777,0,9911
Experiment_1,77,1,hue vs brightness,tanned,10,121,1,0.69,0,175,2,62.22324045,-64.93593807,62.45594303,1,10303
Experiment_1,77,1,hue vs brightness,fair,1,186,1,0.73,0,167,186,62.66148013,-28.92458815,-19.98037304,1,7533
Experiment_1,77,1,hue vs brightness,tanned,7,353,1,0.76,193,0,22,40.23857506,65.22400316,46.09145948,0,7372
Experiment_1,77,1,hue vs brightness,fair,6,202,1,0.77,0,124,196,49.9787007,-1.734055163,-45.40030245,1,6337
Experiment_1,77,1,hue vs brightness,tanned,12,20,1,0.35,89,29,0,20.05421312,26.26523187,29.72365635,0,8055
Experiment_1,77,1,hue vs brightness,fair,5,121,1,0.45,0,114,1,41.27457811,-47.53530326,45.67657305,1,8806
Experiment_1,77,1,hue vs saturation,fair,6,232,0.48,1,132,148,255,64.40738857,22.26099258,-55.13901682,1,18690
Experiment_1,77,1,hue vs saturation,tanned,8,238,0.99,1,2,10,255,32.81011782,77.71623225,-107.0136622,1,11164
Experiment_1,77,1,hue vs saturation,fair,4,204,0.4,1,153,214,255,82.95883522,-9.301626555,-26.14370264,1,8029
Experiment_1,77,1,hue vs saturation,tanned,9,57,0.43,1,255,249,145,96.43297377,-12.09438789,50.44910859,0,7705
Experiment_1,77,1,hue vs saturation,tanned,7,312,0.59,1,255,104,224,66.93232987,70.60314265,-33.1949326,0,5402
Experiment_1,77,1,hue vs saturation,fair,2,117,0.44,1,148,255,142,91.58106655,-52.5429816,44.42367888,1,7450
Experiment_1,77,1,hue vs saturation,fair,3,167,0.6,1,102,255,221,91.48943472,-48.45913076,4.179589049,1,8223
Experiment_1,77,1,hue vs saturation,fair,1,246,0.32,1,181,173,255,74.14554633,20.51045429,-39.57907198,1,4305
Experiment_1,77,1,hue vs saturation,fair,5,117,0.4,1,158,255,153,92.17128424,-48.06358888,39.92949452,1,5814
Experiment_1,77,1,hue vs saturation,tanned,12,63,0.33,1,250,255,170,97.93190728,-14.24882466,40.13061607,0,3919
Experiment_1,77,1,hue vs saturation,tanned,11,54,0.84,1,255,233,40,91.54605043,-10.39482949,85.30323072,0,4267
Experiment_1,77,1,hue vs saturation,tanned,10,187,0.74,1,66,232,255,85.0430561,-34.19422105,-23.23966699,1,4556
Experiment_1,78,1,hue vs saturation,fair,1,282,0.44,1,221,142,255,70.82825895,48.71880308,-44.48804903,0,21551
Experiment_1,78,1,hue vs saturation,fair,5,242,0.95,1,20,12,255,33.20370189,77.52440121,-106.348453,1,11850
Experiment_1,78,1,hue vs saturation,tanned,10,331,0.72,1,255,71,160,60.16288135,74.90371398,-7.101652271,0,10806
Experiment_1,78,1,hue vs saturation,tanned,8,216,0.69,1,79,149,255,61.97828811,11.80146848,-59.16920099,1,2473
Experiment_1,78,1,hue vs saturation,tanned,7,269,0.88,1,139,30,255,43.70853171,79.8672795,-88.63501789,1,3810
Experiment_1,78,1,hue vs saturation,tanned,11,141,0.81,1,48,255,120,88.68774748,-75.39695971,50.60138989,1,9347
Experiment_1,78,1,hue vs saturation,fair,3,264,0.82,1,129,45,255,43.89241387,74.70056147,-88.37363446,1,3745
Experiment_1,78,1,hue vs saturation,fair,6,241,0.94,1,19,15,255,33.35032448,76.99387296,-106.1038194,1,9777
Experiment_1,78,1,hue vs saturation,fair,2,197,0.3,1,178,233,255,89.37556851,-12.4523018,-16.30120634,1,4120
Experiment_1,78,1,hue vs saturation,fair,4,86,0.5,1,199,255,127,93.96683003,-37.71246117,54.99128374,0,2351
Experiment_1,78,1,hue vs saturation,tanned,12,21,0.56,1,255,162,112,74.99523005,29.63537975,40.17687883,0,3320
Experiment_1,78,1,hue vs saturation,tanned,9,4,0.75,1,255,76,63,58.77736283,66.5764795,46.88366033,0,2536
Experiment_1,78,1,hue vs brightness,fair,2,284,1,0.49,91,0,124,22.5818433,52.38678496,-45.94279581,0,15729
Experiment_1,78,1,hue vs brightness,tanned,11,31,1,0.57,145,75,0,39.66773988,25.31987295,49.29025302,0,3579
Experiment_1,78,1,hue vs brightness,fair,6,331,1,0.53,135,0,65,28.20110424,52.73936659,2.31290226,0,6340
Experiment_1,78,1,hue vs brightness,fair,4,104,1,0.3,20,76,0,27.62110728,-32.27048462,35.10736363,1,6232
Experiment_1,78,1,hue vs brightness,tanned,8,208,1,0.47,0,63,119,26.41015142,5.875263131,-36.90220241,1,2035
Experiment_1,78,1,hue vs brightness,fair,1,283,1,0.41,74,0,104,17.71533531,45.96957564,-41.07945763,0,3571
Experiment_1,78,1,hue vs brightness,tanned,9,348,1,0.29,73,0,14,12.27471295,33.04178264,13.35370411,0,3606
Experiment_1,78,1,hue vs brightness,fair,3,157,1,0.53,0,135,83,49.43841929,-44.25989363,19.36764685,1,3471
Experiment_1,78,1,hue vs brightness,tanned,12,32,1,0.73,186,99,0,51.10897212,29.85947717,59.35779498,0,3544
Experiment_1,78,1,hue vs brightness,tanned,10,98,1,0.64,59,163,0,59.08910497,-54.05532852,60.57212428,1,4306
Experiment_1,78,1,hue vs brightness,fair,5,187,1,0.47,0,105,119,40.3037696,-20.13819651,-15.11284088,1,2851
Experiment_1,78,1,hue vs brightness,tanned,7,297,1,0.42,101,0,107,23.09527864,50.79704081,-34.08015359,0,2933
Experiment_1,79,1,hue vs saturation,fair,2,259,0.84,1,108,40,255,41.09783374,74.21851686,-93.06232702,1,34037
Experiment_1,79,1,hue vs saturation,tanned,11,329,0.49,1,255,130,194,70.26012831,54.61503233,-11.39065368,0,14486
Experiment_1,79,1,hue vs saturation,fair,3,338,0.92,1,255,20,106,54.86668346,81.59817238,17.27935337,0,10735
Experiment_1,79,1,hue vs saturation,fair,4,60,0.6,1,255,255,102,97.52684595,-18.44108739,70.89858531,0,9051
Experiment_1,79,1,hue vs saturation,tanned,8,184,0.27,1,186,250,255,94.32531204,-18.72495793,-8.867378481,1,26343
Experiment_1,79,1,hue vs saturation,tanned,12,14,0.77,1,255,104,58,62.89915934,55.17618027,53.67950696,0,27029
Experiment_1,79,1,hue vs saturation,tanned,7,328,0.29,1,255,181,220,81.55202099,32.51252337,-8.800547175,0,13807
Experiment_1,79,1,hue vs saturation,fair,5,232,0.28,1,183,193,255,79.2867081,10.0594939,-31.61100156,1,19084
Experiment_1,79,1,hue vs saturation,tanned,10,38,0.08,1,255,247,234,97.51987466,0.497625528,7.180686388,0,6534
Experiment_1,79,1,hue vs saturation,tanned,9,332,0.59,1,255,104,174,65.13415148,63.96535164,-7.765756425,0,6060
Experiment_1,79,1,hue vs saturation,fair,1,72,0.45,1,232,255,140,96.232401,-24.25732149,52.1950553,0,7788
Experiment_1,79,1,hue vs saturation,fair,6,262,0.97,1,98,7,255,37.78606675,80.47551777,-98.58423695,1,12656
Experiment_1,79,1,hue vs brightness,tanned,8,171,1,0.94,0,239,203,85.01926418,-55.66285586,4.014434954,1,11962
Experiment_1,79,1,hue vs brightness,tanned,7,315,1,0.76,193,0,145,43.33296644,73.35642017,-24.79775229,0,8099
Experiment_1,79,1,hue vs brightness,tanned,9,305,1,0.93,237,0,217,55.08704266,90.23433305,-48.04344591,0,3658
Experiment_1,79,1,hue vs brightness,tanned,11,259,1,0.95,76,0,242,33.87289816,77.42266041,-97.83172003,1,22755
Experiment_1,79,1,hue vs brightness,tanned,12,34,1,0.89,226,128,0,63.01681344,31.21986994,69.52425152,0,7370
Experiment_1,79,1,hue vs brightness,tanned,10,266,1,0.95,104,0,242,36.65686032,78.79261875,-93.12428881,1,22363
Experiment_1,79,1,hue vs brightness,fair,6,269,1,0.71,87,0,181,27.74333999,64.15786262,-72.5607193,1,7646
Experiment_1,79,1,hue vs brightness,fair,4,64,1,0.96,228,244,0,92.21854842,-27.42662991,89.95191696,0,12273
Experiment_1,79,1,hue vs brightness,fair,1,156,1,0.87,0,221,133,78.11430587,-64.89223055,30.81733768,1,2790
Experiment_1,79,1,hue vs brightness,fair,2,261,1,0.98,87,0,249,35.72459929,79.46129279,-98.67329982,1,8041
Experiment_1,79,1,hue vs brightness,fair,5,290,1,0.63,133,0,160,32.9725444,65.09229672,-51.07228348,0,7576
Experiment_1,79,1,hue vs brightness,fair,3,159,1,0.75,0,191,124,68.54565416,-56.18016085,22.70188553,1,4703
Experiment_1,80,1,hue vs brightness,tanned,10,89,1,0.46,60,117,0,43.77518816,-36.49582241,48.52432679,0,3423
Experiment_1,80,1,hue vs brightness,tanned,8,358,1,0.69,175,0,5,36.2236996,60.46100175,48.55730072,0,33694
Experiment_1,80,1,hue vs brightness,fair,6,224,1,0.34,0,23,86,11.16790132,20.61528094,-40.10994847,1,10556
Experiment_1,80,1,hue vs brightness,tanned,11,91,1,0.37,45,94,0,35.12951048,-31.98428769,41.46897033,1,4868
Experiment_1,80,1,hue vs brightness,fair,4,311,1,0.67,170,0,139,38.56866674,68.19806878,-28.89828157,0,3527
